dia,hora,datetime,demanda_real,demanda_prevista_ree,demanda_prevista_modelo
2023-01-01,0,2023-01-01 00:00:00,21419.666666666668,21504.75,
2023-01-01,1,2023-01-01 01:00:00,20627.083333333332,20799.5,
2023-01-01,2,2023-01-01 02:00:00,19437.083333333332,19580.25,
2023-01-01,3,2023-01-01 03:00:00,18331.75,18412.5,
2023-01-01,4,2023-01-01 04:00:00,17712.166666666668,17726.75,
2023-01-01,5,2023-01-01 05:00:00,17325.916666666668,17291.25,
2023-01-01,6,2023-01-01 06:00:00,17361.5,17302.0,
2023-01-01,7,2023-01-01 07:00:00,17659.75,17576.0,
2023-01-01,8,2023-01-01 08:00:00,17704.833333333332,17664.25,
2023-01-01,9,2023-01-01 09:00:00,18073.25,17926.25,
2023-01-01,10,2023-01-01 10:00:00,19427.583333333332,19206.25,
2023-01-01,11,2023-01-01 11:00:00,20609.25,20480.75,
2023-01-01,12,2023-01-01 12:00:00,21155.166666666668,21053.5,
2023-01-01,13,2023-01-01 13:00:00,21805.833333333332,21647.5,
2023-01-01,14,2023-01-01 14:00:00,22041.166666666668,22016.5,
2023-01-01,15,2023-01-01 15:00:00,21205.833333333332,21240.5,
2023-01-01,16,2023-01-01 16:00:00,20933.0,20927.5,
2023-01-01,17,2023-01-01 17:00:00,21674.333333333332,21993.75,
2023-01-01,18,2023-01-01 18:00:00,24067.666666666668,24204.75,
2023-01-01,19,2023-01-01 19:00:00,25265.25,25172.5,
2023-01-01,20,2023-01-01 20:00:00,26176.416666666668,26041.0,
2023-01-01,21,2023-01-01 21:00:00,26397.0,26363.0,
2023-01-01,22,2023-01-01 22:00:00,25135.333333333332,25433.75,
2023-01-01,23,2023-01-01 23:00:00,23086.5,23125.5,
2023-01-02,0,2023-01-02 00:00:00,21319.25,21362.25,
2023-01-02,1,2023-01-02 01:00:00,19813.083333333332,19649.75,
2023-01-02,2,2023-01-02 02:00:00,18831.666666666668,18522.25,
2023-01-02,3,2023-01-02 03:00:00,18348.5,18076.25,
2023-01-02,4,2023-01-02 04:00:00,18307.333333333332,18225.25,
2023-01-02,5,2023-01-02 05:00:00,18891.916666666668,18818.0,
2023-01-02,6,2023-01-02 06:00:00,21116.666666666668,20951.75,
2023-01-02,7,2023-01-02 07:00:00,23780.083333333332,23503.5,
2023-01-02,8,2023-01-02 08:00:00,25870.833333333332,25771.75,
2023-01-02,9,2023-01-02 09:00:00,27432.25,27561.75,
2023-01-02,10,2023-01-02 10:00:00,28638.333333333332,28729.25,
2023-01-02,11,2023-01-02 11:00:00,28952.583333333332,28943.5,
2023-01-02,12,2023-01-02 12:00:00,28992.666666666668,28826.5,
2023-01-02,13,2023-01-02 13:00:00,29431.666666666668,29119.5,
2023-01-02,14,2023-01-02 14:00:00,29438.833333333332,29064.25,
2023-01-02,15,2023-01-02 15:00:00,28791.083333333332,28808.5,
2023-01-02,16,2023-01-02 16:00:00,28554.75,29006.75,
2023-01-02,17,2023-01-02 17:00:00,28624.0,29241.0,
2023-01-02,18,2023-01-02 18:00:00,29852.25,30440.5,
2023-01-02,19,2023-01-02 19:00:00,30584.166666666668,30921.5,
2023-01-02,20,2023-01-02 20:00:00,31363.333333333332,31217.5,
2023-01-02,21,2023-01-02 21:00:00,31002.5,31045.25,
2023-01-02,22,2023-01-02 22:00:00,28757.75,28643.5,
2023-01-02,23,2023-01-02 23:00:00,26104.5,26261.5,
2023-01-03,0,2023-01-03 00:00:00,24229.666666666668,24450.5,
2023-01-03,1,2023-01-03 01:00:00,22563.083333333332,22664.25,
2023-01-03,2,2023-01-03 02:00:00,21386.916666666668,21407.75,
2023-01-03,3,2023-01-03 03:00:00,20808.5,20849.75,
2023-01-03,4,2023-01-03 04:00:00,20707.666666666668,20651.0,
2023-01-03,5,2023-01-03 05:00:00,21306.416666666668,21152.0,
2023-01-03,6,2023-01-03 06:00:00,23823.416666666668,23526.5,
2023-01-03,7,2023-01-03 07:00:00,27169.083333333332,26787.5,
2023-01-03,8,2023-01-03 08:00:00,29400.25,29167.75,
2023-01-03,9,2023-01-03 09:00:00,31210.333333333332,31069.25,
2023-01-03,10,2023-01-03 10:00:00,31473.583333333332,31389.5,
2023-01-03,11,2023-01-03 11:00:00,31088.25,31086.0,
2023-01-03,12,2023-01-03 12:00:00,30686.083333333332,30837.5,
2023-01-03,13,2023-01-03 13:00:00,30665.166666666668,30680.25,
2023-01-03,14,2023-01-03 14:00:00,30208.916666666668,30255.5,
2023-01-03,15,2023-01-03 15:00:00,29515.333333333332,29870.0,
2023-01-03,16,2023-01-03 16:00:00,29464.916666666668,29741.25,
2023-01-03,17,2023-01-03 17:00:00,30272.333333333332,29825.0,
2023-01-03,18,2023-01-03 18:00:00,32006.416666666668,30959.25,
2023-01-03,19,2023-01-03 19:00:00,33001.583333333336,32205.75,
2023-01-03,20,2023-01-03 20:00:00,33540.083333333336,33373.0,
2023-01-03,21,2023-01-03 21:00:00,33127.833333333336,32959.75,
2023-01-03,22,2023-01-03 22:00:00,30465.166666666668,30360.0,
2023-01-03,23,2023-01-03 23:00:00,27589.916666666668,27462.75,
2023-01-04,0,2023-01-04 00:00:00,25370.916666666668,25554.75,
2023-01-04,1,2023-01-04 01:00:00,23541.916666666668,23658.25,
2023-01-04,2,2023-01-04 02:00:00,22373.166666666668,22411.25,
2023-01-04,3,2023-01-04 03:00:00,21739.666666666668,21792.5,
2023-01-04,4,2023-01-04 04:00:00,21674.5,21605.75,
2023-01-04,5,2023-01-04 05:00:00,22222.583333333332,22102.5,
2023-01-04,6,2023-01-04 06:00:00,24579.166666666668,24243.0,
2023-01-04,7,2023-01-04 07:00:00,27851.833333333332,27612.0,
2023-01-04,8,2023-01-04 08:00:00,30304.916666666668,30163.0,
2023-01-04,9,2023-01-04 09:00:00,31809.5,31436.0,
2023-01-04,10,2023-01-04 10:00:00,32050.666666666668,31883.5,
2023-01-04,11,2023-01-04 11:00:00,31402.0,31637.5,
2023-01-04,12,2023-01-04 12:00:00,31010.0,31244.5,
2023-01-04,13,2023-01-04 13:00:00,31014.5,31057.0,
2023-01-04,14,2023-01-04 14:00:00,30643.916666666668,30786.25,
2023-01-04,15,2023-01-04 15:00:00,29755.583333333332,30230.75,
2023-01-04,16,2023-01-04 16:00:00,29743.25,30002.0,
2023-01-04,17,2023-01-04 17:00:00,30434.416666666668,30120.0,
2023-01-04,18,2023-01-04 18:00:00,32209.75,31540.0,
2023-01-04,19,2023-01-04 19:00:00,32948.916666666664,32660.25,
2023-01-04,20,2023-01-04 20:00:00,33622.166666666664,33471.0,
2023-01-04,21,2023-01-04 21:00:00,33270.25,33030.0,
2023-01-04,22,2023-01-04 22:00:00,30639.25,30732.75,
2023-01-04,23,2023-01-04 23:00:00,27882.083333333332,27880.75,
2023-01-05,0,2023-01-05 00:00:00,25874.166666666668,25657.25,
2023-01-05,1,2023-01-05 01:00:00,24028.333333333332,23296.5,
2023-01-05,2,2023-01-05 02:00:00,22723.0,22558.0,
2023-01-05,3,2023-01-05 03:00:00,22083.333333333332,21895.25,
2023-01-05,4,2023-01-05 04:00:00,21901.0,21876.25,
2023-01-05,5,2023-01-05 05:00:00,22472.416666666668,22262.5,
2023-01-05,6,2023-01-05 06:00:00,24618.583333333332,24195.25,
2023-01-05,7,2023-01-05 07:00:00,27885.666666666668,27318.0,
2023-01-05,8,2023-01-05 08:00:00,30314.583333333332,29655.25,
2023-01-05,9,2023-01-05 09:00:00,31769.083333333332,31231.25,
2023-01-05,10,2023-01-05 10:00:00,31939.75,31755.5,
2023-01-05,11,2023-01-05 11:00:00,31294.916666666668,31530.25,
2023-01-05,12,2023-01-05 12:00:00,30606.0,30978.0,
2023-01-05,13,2023-01-05 13:00:00,30403.083333333332,30666.0,
2023-01-05,14,2023-01-05 14:00:00,29809.75,30115.25,
2023-01-05,15,2023-01-05 15:00:00,29095.0,29052.75,
2023-01-05,16,2023-01-05 16:00:00,28973.083333333332,28698.75,
2023-01-05,17,2023-01-05 17:00:00,29225.833333333332,28873.0,
2023-01-05,18,2023-01-05 18:00:00,30374.416666666668,29858.25,
2023-01-05,19,2023-01-05 19:00:00,30471.5,29994.5,
2023-01-05,20,2023-01-05 20:00:00,30685.5,30572.5,
2023-01-05,21,2023-01-05 21:00:00,30474.333333333332,30583.5,
2023-01-05,22,2023-01-05 22:00:00,28647.5,28767.0,
2023-01-05,23,2023-01-05 23:00:00,26599.166666666668,27406.0,
2023-01-06,0,2023-01-06 00:00:00,24721.75,24972.5,
2023-01-06,1,2023-01-06 01:00:00,23008.333333333332,23167.5,
2023-01-06,2,2023-01-06 02:00:00,21510.583333333332,21635.25,
2023-01-06,3,2023-01-06 03:00:00,20687.75,20751.5,
2023-01-06,4,2023-01-06 04:00:00,20140.166666666668,20160.0,
2023-01-06,5,2023-01-06 05:00:00,20149.5,20131.25,
2023-01-06,6,2023-01-06 06:00:00,20557.833333333332,20456.5,
2023-01-06,7,2023-01-06 07:00:00,21643.75,21490.25,
2023-01-06,8,2023-01-06 08:00:00,22193.166666666668,22039.0,
2023-01-06,9,2023-01-06 09:00:00,23492.75,23226.25,
2023-01-06,10,2023-01-06 10:00:00,24656.083333333332,24482.75,
2023-01-06,11,2023-01-06 11:00:00,24946.416666666668,24863.0,
2023-01-06,12,2023-01-06 12:00:00,24740.75,25081.5,
2023-01-06,13,2023-01-06 13:00:00,24824.666666666668,25160.5,
2023-01-06,14,2023-01-06 14:00:00,24482.333333333332,24999.0,
2023-01-06,15,2023-01-06 15:00:00,23429.666666666668,23724.5,
2023-01-06,16,2023-01-06 16:00:00,23235.916666666668,23166.0,
2023-01-06,17,2023-01-06 17:00:00,24252.5,23459.25,
2023-01-06,18,2023-01-06 18:00:00,26486.583333333332,25536.5,
2023-01-06,19,2023-01-06 19:00:00,27801.583333333332,27401.25,
2023-01-06,20,2023-01-06 20:00:00,28537.333333333332,28641.5,
2023-01-06,21,2023-01-06 21:00:00,28779.0,29231.75,
2023-01-06,22,2023-01-06 22:00:00,27624.083333333332,28109.0,
2023-01-06,23,2023-01-06 23:00:00,25642.583333333332,25362.25,
2023-01-07,0,2023-01-07 00:00:00,24050.25,24131.25,
2023-01-07,1,2023-01-07 01:00:00,22362.916666666668,22510.75,
2023-01-07,2,2023-01-07 02:00:00,21181.75,21258.0,
2023-01-07,3,2023-01-07 03:00:00,20455.666666666668,20510.0,
2023-01-07,4,2023-01-07 04:00:00,20203.416666666668,20180.25,
2023-01-07,5,2023-01-07 05:00:00,20370.583333333332,20303.25,
2023-01-07,6,2023-01-07 06:00:00,21353.5,21200.25,
2023-01-07,7,2023-01-07 07:00:00,22872.0,22665.75,
2023-01-07,8,2023-01-07 08:00:00,24279.25,24048.25,
2023-01-07,9,2023-01-07 09:00:00,26034.833333333332,25775.75,
2023-01-07,10,2023-01-07 10:00:00,27575.583333333332,27405.5,
2023-01-07,11,2023-01-07 11:00:00,27976.833333333332,27936.25,
2023-01-07,12,2023-01-07 12:00:00,27946.166666666668,27926.25,
2023-01-07,13,2023-01-07 13:00:00,28574.5,28505.0,
2023-01-07,14,2023-01-07 14:00:00,28903.0,28926.25,
2023-01-07,15,2023-01-07 15:00:00,27987.166666666668,28048.25,
2023-01-07,16,2023-01-07 16:00:00,27577.083333333332,27592.5,
2023-01-07,17,2023-01-07 17:00:00,28122.166666666668,28005.75,
2023-01-07,18,2023-01-07 18:00:00,29921.5,29692.25,
2023-01-07,19,2023-01-07 19:00:00,30929.25,30376.25,
2023-01-07,20,2023-01-07 20:00:00,31477.75,31074.0,
2023-01-07,21,2023-01-07 21:00:00,31254.0,31181.25,
2023-01-07,22,2023-01-07 22:00:00,29006.5,29054.5,
2023-01-07,23,2023-01-07 23:00:00,26675.833333333332,26587.75,
2023-01-08,0,2023-01-08 00:00:00,24815.0,24955.75,
2023-01-08,1,2023-01-08 01:00:00,22950.083333333332,22524.5,
2023-01-08,2,2023-01-08 02:00:00,21619.75,21119.25,
2023-01-08,3,2023-01-08 03:00:00,20755.083333333332,20579.0,
2023-01-08,4,2023-01-08 04:00:00,20258.666666666668,20324.75,
2023-01-08,5,2023-01-08 05:00:00,20321.583333333332,20298.25,
2023-01-08,6,2023-01-08 06:00:00,20766.583333333332,20466.0,
2023-01-08,7,2023-01-08 07:00:00,21521.916666666668,21438.75,
2023-01-08,8,2023-01-08 08:00:00,22168.916666666668,22156.25,
2023-01-08,9,2023-01-08 09:00:00,23960.583333333332,23741.75,
2023-01-08,10,2023-01-08 10:00:00,26226.5,26017.25,
2023-01-08,11,2023-01-08 11:00:00,27391.25,27285.0,
2023-01-08,12,2023-01-08 12:00:00,28054.5,27974.5,
2023-01-08,13,2023-01-08 13:00:00,29015.166666666668,28841.0,
2023-01-08,14,2023-01-08 14:00:00,29067.333333333332,29075.25,
2023-01-08,15,2023-01-08 15:00:00,27695.0,27776.75,
2023-01-08,16,2023-01-08 16:00:00,26883.666666666668,26890.75,
2023-01-08,17,2023-01-08 17:00:00,27054.416666666668,26941.0,
2023-01-08,18,2023-01-08 18:00:00,29029.25,28010.75,
2023-01-08,19,2023-01-08 19:00:00,30263.666666666668,29396.0,
2023-01-08,20,2023-01-08 20:00:00,31162.916666666668,30931.0,
2023-01-08,21,2023-01-08 21:00:00,30725.083333333332,30917.5,
2023-01-08,22,2023-01-08 22:00:00,28604.0,28834.25,
2023-01-08,23,2023-01-08 23:00:00,25873.5,25931.25,
2023-01-09,0,2023-01-09 00:00:00,23737.25,23941.25,
2023-01-09,1,2023-01-09 01:00:00,22186.416666666668,22321.25,
2023-01-09,2,2023-01-09 02:00:00,21157.166666666668,21266.5,
2023-01-09,3,2023-01-09 03:00:00,20734.416666666668,20703.25,
2023-01-09,4,2023-01-09 04:00:00,20673.083333333332,20626.25,
2023-01-09,5,2023-01-09 05:00:00,21531.916666666668,21375.0,
2023-01-09,6,2023-01-09 06:00:00,24763.083333333332,24335.0,
2023-01-09,7,2023-01-09 07:00:00,29533.25,29037.25,
2023-01-09,8,2023-01-09 08:00:00,32400.083333333332,32184.0,
2023-01-09,9,2023-01-09 09:00:00,32809.333333333336,32713.0,
2023-01-09,10,2023-01-09 10:00:00,32841.916666666664,32808.0,
2023-01-09,11,2023-01-09 11:00:00,32336.75,32336.25,
2023-01-09,12,2023-01-09 12:00:00,32046.25,31997.5,
2023-01-09,13,2023-01-09 13:00:00,32090.083333333332,32274.0,
2023-01-09,14,2023-01-09 14:00:00,31678.583333333332,31659.5,
2023-01-09,15,2023-01-09 15:00:00,31226.5,31050.5,
2023-01-09,16,2023-01-09 16:00:00,31183.333333333332,31140.0,
2023-01-09,17,2023-01-09 17:00:00,31725.083333333332,31492.5,
2023-01-09,18,2023-01-09 18:00:00,33388.666666666664,32938.25,
2023-01-09,19,2023-01-09 19:00:00,34754.416666666664,34094.75,
2023-01-09,20,2023-01-09 20:00:00,35499.75,34738.75,
2023-01-09,21,2023-01-09 21:00:00,34699.833333333336,34377.0,
2023-01-09,22,2023-01-09 22:00:00,31396.833333333332,31498.5,
2023-01-09,23,2023-01-09 23:00:00,28201.666666666668,28317.25,
2023-01-10,0,2023-01-10 00:00:00,26108.166666666668,25979.5,
2023-01-10,1,2023-01-10 01:00:00,24267.166666666668,24356.5,
2023-01-10,2,2023-01-10 02:00:00,23282.25,23224.0,
2023-01-10,3,2023-01-10 03:00:00,22828.333333333332,22629.5,
2023-01-10,4,2023-01-10 04:00:00,22826.916666666668,22536.25,
2023-01-10,5,2023-01-10 05:00:00,23510.416666666668,23139.5,
2023-01-10,6,2023-01-10 06:00:00,26408.666666666668,25793.25,
2023-01-10,7,2023-01-10 07:00:00,31059.916666666668,30124.75,
2023-01-10,8,2023-01-10 08:00:00,33802.75,33367.0,
2023-01-10,9,2023-01-10 09:00:00,34296.0,33349.5,
2023-01-10,10,2023-01-10 10:00:00,34110.083333333336,33582.0,
2023-01-10,11,2023-01-10 11:00:00,33486.833333333336,33465.5,
2023-01-10,12,2023-01-10 12:00:00,32932.25,33149.25,
2023-01-10,13,2023-01-10 13:00:00,32666.25,33091.75,
2023-01-10,14,2023-01-10 14:00:00,31919.916666666668,32448.5,
2023-01-10,15,2023-01-10 15:00:00,31515.916666666668,31543.5,
2023-01-10,16,2023-01-10 16:00:00,31636.583333333332,31327.5,
2023-01-10,17,2023-01-10 17:00:00,32215.166666666668,32017.5,
2023-01-10,18,2023-01-10 18:00:00,34018.416666666664,33692.0,
2023-01-10,19,2023-01-10 19:00:00,35550.083333333336,34987.75,
2023-01-10,20,2023-01-10 20:00:00,36231.5,35743.75,
2023-01-10,21,2023-01-10 21:00:00,35406.083333333336,35246.0,
2023-01-10,22,2023-01-10 22:00:00,32106.5,32143.5,
2023-01-10,23,2023-01-10 23:00:00,28729.833333333332,29061.25,
2023-01-11,0,2023-01-11 00:00:00,26505.666666666668,26767.5,
2023-01-11,1,2023-01-11 01:00:00,24867.916666666668,24841.0,
2023-01-11,2,2023-01-11 02:00:00,23714.916666666668,23658.25,
2023-01-11,3,2023-01-11 03:00:00,23189.583333333332,23110.25,
2023-01-11,4,2023-01-11 04:00:00,23042.583333333332,22971.0,
2023-01-11,5,2023-01-11 05:00:00,23730.916666666668,23532.25,
2023-01-11,6,2023-01-11 06:00:00,26576.833333333332,26006.0,
2023-01-11,7,2023-01-11 07:00:00,31240.333333333332,30511.75,
2023-01-11,8,2023-01-11 08:00:00,33706.666666666664,33574.75,
2023-01-11,9,2023-01-11 09:00:00,34304.833333333336,34128.25,
2023-01-11,10,2023-01-11 10:00:00,34392.0,33874.25,
2023-01-11,11,2023-01-11 11:00:00,33960.416666666664,33605.25,
2023-01-11,12,2023-01-11 12:00:00,33901.333333333336,33371.75,
2023-01-11,13,2023-01-11 13:00:00,33850.916666666664,33475.75,
2023-01-11,14,2023-01-11 14:00:00,33430.0,33234.5,
2023-01-11,15,2023-01-11 15:00:00,32836.5,32759.0,
2023-01-11,16,2023-01-11 16:00:00,32475.25,32815.0,
2023-01-11,17,2023-01-11 17:00:00,32729.666666666668,33292.0,
2023-01-11,18,2023-01-11 18:00:00,34222.583333333336,34320.25,
2023-01-11,19,2023-01-11 19:00:00,35452.5,35173.0,
2023-01-11,20,2023-01-11 20:00:00,36143.75,35833.25,
2023-01-11,21,2023-01-11 21:00:00,35245.666666666664,35327.75,
2023-01-11,22,2023-01-11 22:00:00,31883.25,32138.0,
2023-01-11,23,2023-01-11 23:00:00,28667.416666666668,28963.0,
2023-01-12,0,2023-01-12 00:00:00,26767.166666666668,26729.0,
2023-01-12,1,2023-01-12 01:00:00,25177.416666666668,24850.5,
2023-01-12,2,2023-01-12 02:00:00,24007.25,23753.75,
2023-01-12,3,2023-01-12 03:00:00,23368.25,23196.0,
2023-01-12,4,2023-01-12 04:00:00,23431.166666666668,23257.25,
2023-01-12,5,2023-01-12 05:00:00,24067.916666666668,23697.5,
2023-01-12,6,2023-01-12 06:00:00,26870.083333333332,26302.5,
2023-01-12,7,2023-01-12 07:00:00,31488.75,30950.25,
2023-01-12,8,2023-01-12 08:00:00,34228.666666666664,33999.75,
2023-01-12,9,2023-01-12 09:00:00,34317.916666666664,34322.0,
2023-01-12,10,2023-01-12 10:00:00,34273.0,34408.75,
2023-01-12,11,2023-01-12 11:00:00,33604.333333333336,33695.0,
2023-01-12,12,2023-01-12 12:00:00,33016.833333333336,33396.75,
2023-01-12,13,2023-01-12 13:00:00,32789.0,33099.75,
2023-01-12,14,2023-01-12 14:00:00,32135.083333333332,32360.25,
2023-01-12,15,2023-01-12 15:00:00,31832.416666666668,31747.25,
2023-01-12,16,2023-01-12 16:00:00,31989.333333333332,31512.5,
2023-01-12,17,2023-01-12 17:00:00,33034.666666666664,32091.25,
2023-01-12,18,2023-01-12 18:00:00,35004.833333333336,33937.75,
2023-01-12,19,2023-01-12 19:00:00,35999.75,35702.75,
2023-01-12,20,2023-01-12 20:00:00,36756.666666666664,36548.25,
2023-01-12,21,2023-01-12 21:00:00,35813.333333333336,35765.0,
2023-01-12,22,2023-01-12 22:00:00,32474.333333333332,32748.75,
2023-01-12,23,2023-01-12 23:00:00,29145.083333333332,28990.0,
2023-01-13,0,2023-01-13 00:00:00,27135.333333333332,27319.25,
2023-01-13,1,2023-01-13 01:00:00,25376.333333333332,25563.25,
2023-01-13,2,2023-01-13 02:00:00,24226.333333333332,24354.75,
2023-01-13,3,2023-01-13 03:00:00,23712.666666666668,23745.75,
2023-01-13,4,2023-01-13 04:00:00,23674.416666666668,23585.25,
2023-01-13,5,2023-01-13 05:00:00,24274.0,24153.75,
2023-01-13,6,2023-01-13 06:00:00,27072.833333333332,26667.5,
2023-01-13,7,2023-01-13 07:00:00,31690.75,31160.0,
2023-01-13,8,2023-01-13 08:00:00,34233.5,34025.25,
2023-01-13,9,2023-01-13 09:00:00,34633.166666666664,34525.75,
2023-01-13,10,2023-01-13 10:00:00,34747.583333333336,34690.75,
2023-01-13,11,2023-01-13 11:00:00,34164.5,34211.0,
2023-01-13,12,2023-01-13 12:00:00,33410.666666666664,33475.5,
2023-01-13,13,2023-01-13 13:00:00,33081.666666666664,33249.75,
2023-01-13,14,2023-01-13 14:00:00,32274.583333333332,32502.0,
2023-01-13,15,2023-01-13 15:00:00,31571.916666666668,31818.25,
2023-01-13,16,2023-01-13 16:00:00,31432.083333333332,31506.25,
2023-01-13,17,2023-01-13 17:00:00,32028.5,31828.0,
2023-01-13,18,2023-01-13 18:00:00,33931.666666666664,33442.5,
2023-01-13,19,2023-01-13 19:00:00,35074.416666666664,34480.5,
2023-01-13,20,2023-01-13 20:00:00,35480.833333333336,35128.5,
2023-01-13,21,2023-01-13 21:00:00,34776.5,34640.5,
2023-01-13,22,2023-01-13 22:00:00,32078.166666666668,31728.25,
2023-01-13,23,2023-01-13 23:00:00,29287.583333333332,28947.75,
2023-01-14,0,2023-01-14 00:00:00,27658.5,27769.5,
2023-01-14,1,2023-01-14 01:00:00,25918.583333333332,26081.0,
2023-01-14,2,2023-01-14 02:00:00,24564.583333333332,24638.75,
2023-01-14,3,2023-01-14 03:00:00,23702.0,23802.5,
2023-01-14,4,2023-01-14 04:00:00,23183.583333333332,23237.25,
2023-01-14,5,2023-01-14 05:00:00,23130.833333333332,23084.75,
2023-01-14,6,2023-01-14 06:00:00,23702.333333333332,23537.75,
2023-01-14,7,2023-01-14 07:00:00,25213.75,24992.0,
2023-01-14,8,2023-01-14 08:00:00,26902.916666666668,26674.25,
2023-01-14,9,2023-01-14 09:00:00,29025.916666666668,28770.5,
2023-01-14,10,2023-01-14 10:00:00,29914.333333333332,29776.25,
2023-01-14,11,2023-01-14 11:00:00,29596.083333333332,29605.25,
2023-01-14,12,2023-01-14 12:00:00,29193.25,29179.75,
2023-01-14,13,2023-01-14 13:00:00,29065.5,29057.5,
2023-01-14,14,2023-01-14 14:00:00,28757.166666666668,29088.25,
2023-01-14,15,2023-01-14 15:00:00,27641.333333333332,27955.25,
2023-01-14,16,2023-01-14 16:00:00,27374.833333333332,27433.0,
2023-01-14,17,2023-01-14 17:00:00,27993.5,27534.0,
2023-01-14,18,2023-01-14 18:00:00,29994.916666666668,29475.5,
2023-01-14,19,2023-01-14 19:00:00,31435.916666666668,30962.0,
2023-01-14,20,2023-01-14 20:00:00,31986.083333333332,31997.5,
2023-01-14,21,2023-01-14 21:00:00,31625.416666666668,32229.25,
2023-01-14,22,2023-01-14 22:00:00,29584.25,29892.5,
2023-01-14,23,2023-01-14 23:00:00,27223.416666666668,27078.0,
2023-01-15,0,2023-01-15 00:00:00,25184.0,25366.25,
2023-01-15,1,2023-01-15 01:00:00,23350.666666666668,23532.0,
2023-01-15,2,2023-01-15 02:00:00,21962.75,22099.75,
2023-01-15,3,2023-01-15 03:00:00,21225.25,21271.5,
2023-01-15,4,2023-01-15 04:00:00,20908.666666666668,20913.0,
2023-01-15,5,2023-01-15 05:00:00,20827.416666666668,20751.75,
2023-01-15,6,2023-01-15 06:00:00,21161.75,21131.0,
2023-01-15,7,2023-01-15 07:00:00,21921.0,21772.5,
2023-01-15,8,2023-01-15 08:00:00,22787.5,22660.0,
2023-01-15,9,2023-01-15 09:00:00,24613.75,24362.5,
2023-01-15,10,2023-01-15 10:00:00,26512.25,26261.75,
2023-01-15,11,2023-01-15 11:00:00,27043.833333333332,26998.25,
2023-01-15,12,2023-01-15 12:00:00,27019.166666666668,26992.75,
2023-01-15,13,2023-01-15 13:00:00,27424.75,27293.0,
2023-01-15,14,2023-01-15 14:00:00,27665.75,27554.75,
2023-01-15,15,2023-01-15 15:00:00,26664.333333333332,26377.25,
2023-01-15,16,2023-01-15 16:00:00,26164.666666666668,26074.25,
2023-01-15,17,2023-01-15 17:00:00,26493.0,26359.5,
2023-01-15,18,2023-01-15 18:00:00,28843.0,28306.75,
2023-01-15,19,2023-01-15 19:00:00,30764.666666666668,29918.25,
2023-01-15,20,2023-01-15 20:00:00,31961.25,31635.75,
2023-01-15,21,2023-01-15 21:00:00,31546.666666666668,31698.0,
2023-01-15,22,2023-01-15 22:00:00,29664.833333333332,29737.5,
2023-01-15,23,2023-01-15 23:00:00,26912.083333333332,26855.5,
2023-01-16,0,2023-01-16 00:00:00,24788.416666666668,24980.75,
2023-01-16,1,2023-01-16 01:00:00,23272.833333333332,23332.25,
2023-01-16,2,2023-01-16 02:00:00,22358.833333333332,22373.25,
2023-01-16,3,2023-01-16 03:00:00,21934.666666666668,21966.75,
2023-01-16,4,2023-01-16 04:00:00,22004.166666666668,21943.0,
2023-01-16,5,2023-01-16 05:00:00,22927.666666666668,22731.25,
2023-01-16,6,2023-01-16 06:00:00,26462.333333333332,26028.75,
2023-01-16,7,2023-01-16 07:00:00,31612.166666666668,31051.0,
2023-01-16,8,2023-01-16 08:00:00,34667.333333333336,34454.25,
2023-01-16,9,2023-01-16 09:00:00,35533.083333333336,35321.75,
2023-01-16,10,2023-01-16 10:00:00,36065.5,35978.25,
2023-01-16,11,2023-01-16 11:00:00,35703.916666666664,35671.25,
2023-01-16,12,2023-01-16 12:00:00,35508.5,35432.75,
2023-01-16,13,2023-01-16 13:00:00,35666.916666666664,35580.75,
2023-01-16,14,2023-01-16 14:00:00,35263.083333333336,35216.0,
2023-01-16,15,2023-01-16 15:00:00,34800.166666666664,34784.0,
2023-01-16,16,2023-01-16 16:00:00,34549.833333333336,34486.5,
2023-01-16,17,2023-01-16 17:00:00,34788.666666666664,34681.0,
2023-01-16,18,2023-01-16 18:00:00,36001.833333333336,36146.25,
2023-01-16,19,2023-01-16 19:00:00,37200.833333333336,37270.25,
2023-01-16,20,2023-01-16 20:00:00,37764.25,37637.25,
2023-01-16,21,2023-01-16 21:00:00,36556.416666666664,36417.75,
2023-01-16,22,2023-01-16 22:00:00,33006.166666666664,33186.0,
2023-01-16,23,2023-01-16 23:00:00,29472.666666666668,29967.0,
2023-01-17,0,2023-01-17 00:00:00,27239.333333333332,27445.25,
2023-01-17,1,2023-01-17 01:00:00,25652.666666666668,25566.0,
2023-01-17,2,2023-01-17 02:00:00,24586.083333333332,24432.25,
2023-01-17,3,2023-01-17 03:00:00,23982.75,23892.5,
2023-01-17,4,2023-01-17 04:00:00,23914.916666666668,23848.0,
2023-01-17,5,2023-01-17 05:00:00,24558.416666666668,24355.75,
2023-01-17,6,2023-01-17 06:00:00,27300.916666666668,26971.0,
2023-01-17,7,2023-01-17 07:00:00,31775.583333333332,31781.75,
2023-01-17,8,2023-01-17 08:00:00,34196.416666666664,34741.0,
2023-01-17,9,2023-01-17 09:00:00,35006.333333333336,35135.0,
2023-01-17,10,2023-01-17 10:00:00,35060.666666666664,34887.0,
2023-01-17,11,2023-01-17 11:00:00,34626.25,34677.5,
2023-01-17,12,2023-01-17 12:00:00,34560.083333333336,34080.5,
2023-01-17,13,2023-01-17 13:00:00,34536.416666666664,34095.5,
